,0,1,2,3,4
896,,KNoList=133969/133971 ,HinList=3040/3080/3041/3081/3120/3121/3122/3123/3042/3082/3160/3161/3162/3163/3200/3201/3202/3205/3206/3207/3208/3245/3246/3247/3248/3240/3241/3242/3280/3281/3282/3920/3921/3922/3960/3961/3962/3963/4000/4001/4002/4003/4040/4080/4081/4082/4083/4084/4085/4160/4180/4200/4220/4230/4260/4261/4262/4300/4340/4360 ,MkrList=2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200,
897,,KNoList=133969/133971 ,HinList=3320/3321/3320/3321/3040/3080/3041/3081/3120/3121/3122/3123/3042/3082/3160/3161/3162/3163/3200/3201/3202/3205/3206/3207/3208/3245/3246/3247/3248/3240/3241/3242/3280/3281/3282/3920/3921/3922/3960/3961/3962/3963/4000/4001/4002/4003/4040/4080/4081/4082/4083/4084/4085/4160/4180/4200/4220/4230/4260/4261/4262/4300/4340/4360 ,MkrList=4280/4280/3600/3600/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600,
898,,KNoList=133969/133971 ,HinList=3040/3080/3041/3081/3120/3121/3122/3123/3042/3082/3160/3161/3162/3163/3200/3201/3202/3205/3206/3207/3208/3245/3246/3247/3248/3240/3241/3242/3280/3281/3282/3920/3921/3922/3960/3961/3962/3963/4000/4001/4002/4003/4040/4080/4081/4082/4083/4084/4085/4160/4180/4200/4220/4230/4260/4261/4262/4300/4340/4360 ,MkrList=2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2340/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200,
899,,KNoList=133969/133971 ,HinList=3320/3321/3320/3321/3040/3080/3041/3081/3120/3121/3122/3123/3042/3082/3160/3161/3162/3163/3200/3201/3202/3205/3206/3207/3208/3245/3246/3247/3248/3240/3241/3242/3280/3281/3282/3920/3921/3922/3960/3961/3962/3963/4000/4001/4002/4003/4040/4080/4081/4082/4083/4084/4085/4160/4180/4200/4220/4230/4260/4261/4262/4300/4320/4655/4340/4360/5800/5840/5880/5920/5940/5900 ,MkrList=4280/4280/4360/4360/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360/4360,
900,,KNoList=133969/133971 ,HinList=3320/3321/3320/3321/3040/3080/3041/3081/3120/3121/3122/3123/3042/3082/3160/3161/3162/3163/3200/3201/3202/3205/3206/3207/3208/3245/3246/3247/3248/3240/3241/3242/3280/3281/3282/3920/3921/3922/3960/3961/3962/3963/4000/4001/4002/4003/4040/4080/4081/4082/4083/4084/4085/4160/4180/4200/4220/4230/4260/4261/4262/4300/4340/4360 ,MkrList=4280/4280/3600/3600/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600,
901,ParamList=16589/0001////0/500 ,KurumaInfo=133969/2/ì˙éY/33/ ﬁ»Øƒ 1800 €›∏ﬁ ƒ◊Ø∏/16589/0001/ABF-SKP2TN/1008/1512/L8/1800,,,
902,,KNoList=72301/77491/77492/82849/82850/90767/90768/72302/77489/82851/90770/72295/77477/72303/77485/77486/82852/82853/90771/90772/72296/77478/82841/82842/90759/90760/72304/72305/77490/82854/90773/72306/77487/77488/82855/82856/90774/90775/90777/82857/90778 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300,
903,ParamList=//KZJ95W///0/500 ,KurumaInfo=72301/1/ƒ÷¿/61/◊›∏Ÿ Ãﬂ◊ƒﬁ 3000‹≤ƒﬁ €›∏ﬁ/8498/0159 0161 0164 0166 0177-0182/KD-KZJ95W/9605/9704/1KZTE/3000,,,
904,ResultList=Engineer-1/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=D4-5D-64-26-30-F4,
905,ResultList=engineer-5/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-75,
906,LCResult=lcLoggedIn,,,,
907,LCResult=lcLoggedIn,,,,
908,,KNoList=116029/139415 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/...,
909,,KNoList=116029/139415 ,HinList=3440/3441/3442/3480/3481/3482 ,MkrList=1620/1620/1620/1620/1620/1620,
910,,KNoList=116029/139415 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/...,
911,,KNoList=116029/139415 ,HinList=3440/3441/3442/3480/3481/3482 ,MkrList=1620/1620/1620/1620/1620/1620,
912,,KNoList=116029/139415 ,HinList=3760/3761/3762/5620/5621/5622/5623/5624/5660 ,MkrList=2240/2240/2240/2840/2840/2840/2840/2840/2840,
913,ParamList=12690/0003////0/500 ,KurumaInfo=116029/1/ƒ÷¿/121/±≤ºΩ 2000 DOHC/12690/0003-0010/CBA-ANM10G/0409/0512/1AZFSE/2000,,,
914,,KNoList=145973/141069/141071 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300,
915,,KNoList=145973/141069/141071 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040,
916,ParamList=17663/0015////0/500 ,KurumaInfo=145973/2/ì˙éY/82/¥∏Ωƒ⁄≤Ÿ 2000 DOHC/17663/0013-0036/DBA-NT32/1512/1706/MR20DD/2000,,,
917,KNo=113212 ,HinList=2942/2943 ,MkrList=0001/0001 ,parSyadaiNo=0,
918,KNo=113212 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
919,ParamList=12013/0001////0/500 ,KurumaInfo=113212/1/ƒ÷¿/2/∏◊≥› 3000 DOHC/12013/0001 0002/UA-GRS182/0312/0402/3GRFSE/3000,,,
920,,KNoList=106061/112760/116192/118011/106056/112754/112756/118003/118004/116302/116303/106058/112758/118009/116196/118007/118008/116195/106057/112755/112757/118005/118006/116193/116194/139625/106059/118010/125706/125707/106060/112759/112761/116300/118012/106040/112762/116913/116301/106041/112763/112764/116912/116299 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280,
921,ParamList=//L150S///0/500 ,KurumaInfo=106061/6/¿ﬁ≤ ¬/15/—∞Ãﬁ ∂Ω¿— 660 DOHC/11672/0021/UA-L150S/0210/0309/EFVE/660,,,
922,ParamList='76200S3A004'/-1///0,,,,
923,ParamList='YB143'/-1///0,,,,
924,,KNoList=133832/133873 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300,
925,ParamList=16609/0174////0/500 ,KurumaInfo=133832/1/ƒ÷¿/26/ ≤¥∞Ω 3000  ﬁ› €›∏ﬁ ¿∞Œﬁ/16609/0041-0056 0171-0176 0235-0240/LDF-KDH206V/1007/1711/1KDFTV/3000,,,
926,ParamList='9003832011'/-1///0,,,,
927,ParamList='9934361460'/-1///0,,,,
928,ParamList='9003839008'/-1///0,,,,
929,,KNoList=118311/121714/131396/134203/134937/143801/124431/124428/124429/124422/124423/124441/124447/124442/124443/124448/124432/124433/113260/124440/124446/124430/124434/124444/148127/148125/124436/148126/124438/124445/124424/124426/124425/124435/124427/124437/124439/133384/133385/124248/130599/133386/133387/124245/130596/124246/130597/124239/126404/130590/130664/124240/126405/130591/130665/124256/126410/130607/130670/124262/126411/130613/130671/131633/131634/113375/130105/118285/130373/113378/130108/124264/130615/113381/130111/124257/126412/130608/130672/118286/130374/124258/126413/130609/130673/124263/126414/130614/130674/118287/130375/124249/126409/130600/130669/124255/126407/130606/130667/124261/... ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040,
930,,KNoList=118311/121714/131396/134203/134937/143801/124431/124428/124429/124422/124423/124441/124447/124442/124443/124448/124432/124433/113260/124440/124446/124430/124434/124444/148127/148125/124436/148126/124438/124445/124424/124426/124425/124435/124427/124437/124439/133384/133385/124248/130599/133386/133387/124245/130596/124246/130597/124239/126404/130590/130664/124240/126405/130591/130665/124256/126410/130607/130670/124262/126411/130613/130671/131633/131634/113375/130105/118285/130373/113378/130108/124264/130615/113381/130111/124257/126412/130608/130672/118286/130374/124258/126413/130609/130673/124263/126414/130614/130674/118287/130375/124249/126409/130600/130669/124255/126407/130606/130667/124261/... ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300,
931,ParamList=//XZU414///0/500 ,KurumaInfo=118311/13/ì˙ñÏ/5/√ﬁ≠ƒ€ 4000 €›∏ﬁ‹≤ƒﬁ ¿∞Œﬁ//0022/PD-XZU414M/0310/0705/N04CT/4000,,,
932,ParamList='454471470'/-1///0,,,,
933,ParamList='9094202047'/-1///0,,,,
934,ParamList='9094201007'/-1///0,,,,
935,ParamList='9094202052'/-1///0,,,,
936,,KNoList=126730/126731/116150/124342/116151/124343/116152/124344/116153/124345/116160/124352/116161/124353/116156/124348/116157/124349/116154/124346/116155/124347/116158/124350/116159/124351/116149/124341 ,HinList=4971/4972/4973/4974/4975/4976/4977/4978/4979 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020,
937,ParamList=//KDH205///0/500 ,KurumaInfo=126730/1/ƒ÷¿/26/ ≤¥∞Ω 2500  ﬁ› €›∏ﬁ ¿∞Œﬁ///KR-KDH205K/0408/0709/2KDFTV/2500,,,
938,ParamList='MPMF1270T'/51974462/ÕﬁŸƒ(∏∞◊∞)/éO¬êØÕﬁŸƒ/0,,,,
939,KNo=85830 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040 ,parSyadaiNo=0,
940,ParamList=09222/0040////0/500 ,KurumaInfo=85830/4/œ¬¿ﬁ/47/AZµÃ€∞ƒﬁ 660 DOHC ¿∞Œﬁ/9222/0040/GF-JM23W/9810/9910/K6AT/660,,,
941,ParamList='898924622020'/-1///0,,,,
942,ParamList='8924543020'/-1///0,,,,
943,ParamList='16400RS8901'/-1///0,,,,
944,ParamList='9004386074'/-1///0,,,,
945,ParamList='SL-H900R-M'/-1///0,,,,
946,ParamList='51320SYP003'/-1///0,,,,
947,ParamList='52362S30003'/-1///0,,,,
948,KNo=134528 ,HinList=4971/4972/4973/4974/4975/4976/4977/4978/4979 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020 ,parSyadaiNo=0,
949,ParamList=16708/0603////0/500 ,KurumaInfo=134528/8/ΩΩﬁ∑/30/MR‹∫ﬁ› 660 DOHC/16708/0603/DBA-MF33S/1101/1307/R06A/660,,,
950,LCResult=lcLoggedIn,,,,
951,KNo=77071 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300 ,parSyadaiNo=0,
952,ParamList=//FRR32K4///0/500 ,KurumaInfo=77071/9/≤ΩΩﬁ/29/Ã´‹∞ƒﬁFRR ¿∞Œﬁït///KC-FRR32K4/9611/9904/6HE1-TC/,,,
953,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
954,ParamList='11942RS8000'/-1///0,,,,
955,LCResult=lcLoggedIn,,,,
956,ParamList='141626157'/-1///0,,,,
957,ParamList='1416265157'/-1///0,,,,
958,,KNoList=23732/23733/23734/23735/23736/23773/23737/23738/23739/23774/68193 ,HinList=3320/3321/3320/3321/3040/3080/3041/3081/3120/3121/3122/3123/3042/3082/3160/3161/3162/3163/3200/3201/3202/3205/3206/3207/3208/3245/3246/3247/3248/3240/3241/3242/3280/3281/3282/3920/3921/3922/3960/3961/3962/3963/4000/4001/4002/4003/4040/4080/4081/4082/4083/4084/4085/4160/4180/4200/4220/4230/4260/4261/4262/4300/4340/4360 ,MkrList=4280/4280/3600/3600/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600,
959,ParamList=//WELAT///0/500 ,KurumaInfo=23732/4/œ¬¿ﬁ/11/¿≤¿›3500DSL/4994/0010 0012/P-WELAT/8403/8712/SL/3500,,,
960,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
961,ResultList=Engineer-1/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=D4-5D-64-26-30-F4,
962,ResultList=engineer-5/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-75,
963,LCResult=lcLoggedIn,,,,
964,KNo=141753 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/... ,parSyadaiNo=0,
965,ParamList=//HH5///0/500 ,KurumaInfo=92403/5/Œ›¿ﬁ/19/±∏√® 660  ﬁ›/10200/0003 0005/GD-HH5/9905/0304/E07Z/660,,,
966,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
967,LCResult=lcNotLogin,,,,
968,LCResult=lcLoggedIn,,,,
969,LCResult=lcLoggedIn,,,,
970,LCResult=lcLoggedIn,,,,
971,,KNoList=119084/119085/119088/126236/126237/119086/119089/131937/132084/126239/126238/119091/119092/119095/119093/119096/132081/132085/119087/119090/119094/119097/131938/132083/131942/132082/131939/131940/131941/132080 ,HinList=2942/2943 ,MkrList=0001/0001,
972,KNo=119084 ,HinList=2942/2943 ,MkrList=0001/0001 ,parSyadaiNo=0,
973,KNo=119084 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
974,ParamList=///æﬁΩƒ//0/500 ,KurumaInfo=119084/5/Œ›¿ﬁ/72/æﬁΩƒ 660/15295/0003/DBA-JE1/0603/0701/P07A/660,,,
975,ParamList=//JD1///0/500 ,KurumaInfo=104068/5/Œ›¿ﬁ/62/ªﬁØ¬ 660/11296/0001 0003/LA-JD1/0202/0404/E07Z/660,,,
976,ResultList=engineer-9/0552280333//ucOkMultiChild/lcOtherLoggedIn/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
977,,KNoList=150945/150946/150947/155623/155624/155625/142002/151841/155621/142003/151842/155622/142004/151840/155620/142005/151839/155619/141994/151826/141995/151827/141996/151825/141997/151824 ,HinList=6801/6802/6803/6804/6841/6841/6842/6842/6843/6844/6844 ,MkrList=3860/3860/3860/3860/3860/3870/3860/3870/3860/3860/3870,
978,,KNoList=150945/150946/150947/155623/155624/155625/142002/151841/155621/142003/151842/155622/142004/151840/155620/142005/151839/155619/141994/151826/141995/151827/141996/151825/141997/151824 ,HinList=6801/6802/6803/6804/6841/6842/6843/6844 ,MkrList=3080/3080/3080/3080/3080/3080/3080/3080,
979,,KNoList=150945/150946/150947/155623/155624/155625/142002/151841/155621/142003/151842/155622/142004/151840/155620/142005/151839/155619/141994/151826/141995/151827/141996/151825/141997/151824 ,HinList=6801/6802/6803/6804/6841/6841/6842/6842/6843/6844/6844 ,MkrList=3860/3860/3860/3860/3860/3870/3860/3870/3860/3860/3870,
980,,KNoList=150945/150946/150947/155623/155624/155625/142002/151841/155621/142003/151842/155622/142004/151840/155620/142005/151839/155619/141994/151826/141995/151827/141996/151825/141997/151824 ,HinList=6801/6802/6803/6804/6841/6842/6843/6844 ,MkrList=3080/3080/3080/3080/3080/3080/3080/3080,
981,ParamList=//NCP160///0/500 ,KurumaInfo=150945/4/œ¬¿ﬁ/7/Ãß–ÿ±  ﬁ› 1500 DOHC/18978/0001/DBE-NCP160M/1806/2008/1NZFE/1500,,,
982,ParamList='19010PFB902'/-1///0,,,,
983,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
984,LCResult=lcLoggedIn,,,,
985,ParamList='SE0178022'/-1///0,,,,
986,ParamList='1U4218383'/-1///0,,,,
987,ParamList='W06532611'/-1///0,,,,
988,ParamList='RF0118381'/-1///0,,,,
989,,KNoList=23732/23733/23734/23735/23736/23773/23737/23738/23739/23774/68193 ,HinList=3320/3321/3320/3321/3040/3080/3041/3081/3120/3121/3122/3123/3042/3082/3160/3161/3162/3163/3200/3201/3202/3205/3206/3207/3208/3245/3246/3247/3248/3240/3241/3242/3280/3281/3282/3920/3921/3922/3960/3961/3962/3963/4000/4001/4002/4003/4040/4080/4081/4082/4083/4084/4085/4160/4180/4200/4220/4230/4260/4261/4262/4300/4340/4360 ,MkrList=4280/4280/3600/3600/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/2200/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600/3600,
990,,KNoList=23732/23733/23734/23735/23736/23773/23737/23738/23739/23774/68193 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040,
991,,KNoList=23732/23733/23734/23735/23736/23773/23737/23738/23739/23774/68193 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040,
992,KNo=68193 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040 ,parSyadaiNo=0,
993,ParamList='W2012603Z'/-1///0,,,,
994,ParamList='W2113313Z'/-1///0,,,,
995,KNo=68193 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260 ,parSyadaiNo=0,
